"name"	"fitted1"	"rep"
"ECB_02330"	-0.0296864929009326	3
"IR445"	-0.0342950838255501	3
"IR1956"	-0.00170120960223436	3
"ECB_misc_RNA_6"	-0.00116861052588802	3
"yfcV"	-0.00459520650138269	3
"ESCRE2779"	-0.00451667400832328	3
"ECB_00832"	-0.00311765857550495	3
"IR3023"	-0.00794139999885031	3
"yafN"	-0.029957250820473	3
"ESCRE3877"	-0.00251551539093289	3
"yhiJ"	-0.00571292401900473	3
"tusE"	-0.039687286928748	3
"IR247"	-0.0191641829213204	3
"ndh"	-0.0816392888107655	3
"IR367"	-0.00750169621281284	3
"ycbU"	-0.000945350022034099	3
"yebS"	-0.00632081760399196	3
"ybbB"	-0.0159872788801617	3
"IR1137"	-0.0200849286786629	3
"IR1960"	-0.028946386525423	3
"cusB"	-0.00942731844790889	3
"atoC"	-0.000913949305102035	3
"prc"	-0.0202940211062257	3
"gcl"	-0.0109330657829043	3
"ybdR"	-0.00111874994086753	3
"yeeJ"	-0.00417460110442712	3
"yecJ"	-0.0141425805833668	3
"ddg"	-0.0102011262222468	3
"ymdA"	-0.0221153582064872	3
"IR3615"	-0.0104473458350899	3
"ompX"	-0.00501418260877056	3
"ydiU"	-0.0264017620550573	3
"chbA"	-0.00797418828351281	3
"IR403"	-0.0134233004254303	3
"fxsA"	-0.00842112903656567	3
"IR650"	-0.028410322797445	3
"yafQ"	-0.00374079155556811	3
"IR676"	-0.0524236437611732	3
"kch"	-0.0406573311394418	3
"ypdC"	-0.00386547834383324	3
"ECB_misc_RNA_5"	-0.00761332806860167	3
"IR2928"	-0.0103270475039677	3
"yhcN"	-0.0029034261565898	3
"IR1565"	-0.0509511103495268	3
"yhiI"	-0.000478693388686984	3
"astA"	-0.00283603124408459	3
"ECB_misc_RNA_11"	-0.0172848613251308	3
"ydgA"	-0.0110909077977582	3
"ibpB"	-0.00552191096726743	3
"ydiJ"	-0.0432988651887632	3
"yicC"	-0.0128540089440205	3
"hypD"	-0.00478971547638976	3
"IR3605"	-0.00983896026048799	3
"sgcE"	-0.0153671403497399	3
"msrB"	-0.047004112091961	3
"IR395"	-0.00076528885542086	3
"acrE"	-0.00607414281106188	3
"IR1164"	-0.0204502207214539	3
"IR2579"	-0.00707874127349464	3
"ycfD"	-0.0120346520191692	3
"phnB"	-0.00410049184997312	3
"IR2857"	-0.00933384197629792	3
"hyfG"	-0.00678293641654744	3
"yafT"	-0.02831633327109	3
"IR3423"	-0.0243045327564077	3
"yfeS"	-0.00374929995238358	3
"nadB"	-0.00207340952634357	3
"IR1509"	-0.00583571427439834	3
"IR1335"	-0.00448152348921066	3
"ESCRE4240"	-0.0275212356710204	3
"IR649"	-0.00947092001412628	3
"ydaL"	-0.0197274673954811	3
"ulaE"	-0.00518605294852477	3
"IR1765"	-0.0369100083537211	3
"grxC"	-0.0182513033919998	3
"IR1386"	-0.00894458506701331	3
"aroP"	-0.0148850916198602	3
"thiS"	-0.00344869895400933	4
"ilvN"	-0.00853349075645124	4
"mltA"	-0.00573239519565452	4
"IR1925"	-0.0393719382051516	4
"ynjI"	-0.010219879616864	4
"IR1879"	-0.0170753894580484	4
"ECB_00826"	-0.00817298803048314	4
"sodA"	-0.0103354535054297	4
"IR396"	-0.00602157208345391	4
"ydhQ"	-0.0187592440544603	4
"IR220"	-0.0496023394764355	4
"IR3064"	-0.0348030983137175	4
"IR2833"	-0.0949534556838794	4
"yrbF"	-0.0877554600604767	4
"IR2700"	-0.0140509859133064	4
"htpX"	-0.0180446854760376	4
"sbcD"	-0.0199914032551631	4
"yfhJ"	-0.0180076149983528	4
"yfjF"	-0.0142897233665877	4
"IR1421"	-0.0174212582159511	4
"rmlB"	-0.0126797680743609	4
"yhdL"	-0.0182184619434962	4
"ppiD"	-0.0159416544094459	4
"IR3168"	-0.00168063668810075	4
"nudD"	-0.00564263129788161	4
"tyrB"	-0.00309108341145301	4
"tonB"	-0.0835830574293932	4
"waaO"	-0.0568565481070489	4
"IR2362"	-0.016962027732596	4
"IR297"	-0.00519953219846562	4
"dsdX"	-0.0115496389057101	4
"rutF"	-0.00998065883168347	4
"motA"	-0.0175828511102651	4
"IR3633"	-0.0105766118090129	4
"rssA"	-0.0115986579034942	4
"intQ#1"	-0.012956204398888	4
"yceF"	-0.000181219510278364	4
"IR3058"	-0.006824132846195	4
"fsaA"	-0.0104808259555784	4
"IR2519"	-0.00407033157888679	4
"IR383"	-0.0147695273330997	4
"hyfJ"	-0.0123394496722948	4
"ycaK"	-0.0319267833183327	4
"ibpB"	-0.00552191096726743	4
"frdD"	-0.0225395103743368	4
"IR2609"	-0.0136987457640096	4
"btuE"	-0.0170088055549127	4
"caiA"	-0.00116518638064505	4
"ynfL"	-0.0220173929875958	4
"ESCRE4023"	-0.0237380768352284	4
"napH"	-0.00162976488074725	4
"gltI"	-0.00267486311013662	4
"kdgT"	-0.00449585952891978	4
"phnD"	-0.00490213919083894	4
"puuD"	-0.0122195655646631	4
"yihS"	-0.0045753133217439	4
"ESCRE3945"	-0.00240617289475873	4
"yjhB"	-0.0074495989239836	4
"IR1916"	-0.0110926572377059	4
"bglA"	-0.00750462489071261	4
"rlpA"	-0.0498593887473192	4
"gntP"	-0.00362703264918859	4
"cobU"	-0.00993809989752457	4
"yahO"	-0.0690184998709897	4
"IR863"	-0.0198557703013034	4
"IR1063"	-0.0367552146564162	4
"norV"	-0.00547108506058073	4
"IR1649"	-0.0118674621232577	4
"ygjN"	-0.0217300631605188	4
"IR1796"	-0.0095489617705386	4
"ECB_03565"	-0.0170710819006073	4
"nfnB"	-0.0364873012930174	4
"fecE"	-0.062013678898818	4
"yjaH"	-0.00731658698744144	4
"yliI"	-0.00948783523119829	4
"IR2898"	-0.0121551793806641	4
"kdsA"	-0.00923291364871186	4
"fdnI"	-0.0117295967221749	4
"IR1629"	-0.017840818718098	4
"yegK"	-4.74105929800654e-05	4
"IR676"	-0.0524236437611732	4
"IR2157"	-0.0317354317082544	4
"ydiY"	-0.017229386393118	4
"ECB_01535"	-0.0205073265521305	4
"ylbA"	-0.00720720095165223	4
"smpA"	-0.00473057802853795	4
"ycgG"	-0.0217026055006077	4
"yciI"	-0.0176600918921809	4
"envZ"	-0.0342569466608081	4
"oppD"	-0.00310340948214873	4
"ytfP"	-0.0618424402316858	4
"IR956"	-0.0358393393821739	4
"pqqL"	-0.0102526826385792	4
"grxB"	-0.0329710693582676	4
"IR489"	-0.00871267159438175	4
"IR4"	-0.0167108238444162	4
"treR"	-0.00453291573075972	4
"ndk"	-0.141381589429299	4
"yhbJ"	-0.0639974077696984	4
"yqiI"	-0.00649073560181463	4
"agaI"	-0.00561456113953272	4
"trxC"	-0.0505177379399276	4
"IR343"	-0.0022407075941843	4
"IR1271"	-0.0310728675769639	4
"ECB_03711"	-0.00208533289993617	4
"agaD"	-0.0110326759012064	4
"ECB_03951"	-0.0126346280954251	4
"thiI"	-0.0351252469236295	4
"aslB"	-0.00518856340055254	4
"IR2038"	-0.0178504253467577	4
"IR1230"	-0.0125873651999262	4
"ycaP"	-0.00241169130063343	4
"IR3714"	-0.0334332381672275	4
"fecA"	-0.145592696704037	4
"yghU"	-0.000855906872601676	4
"aqpZ"	-0.00216929142323043	4
"IR3095"	-0.0342621767792634	4
"uxuB"	-0.00148621542336986	4
"ycfD"	-0.0120346520191692	4
"IR1649"	-0.00962161905782173	4
"IR3634"	-0.00457862767208556	4
"mhpA"	-0.0148610184181142	4
"ESCRE3770"	-0.0202213388579263	4
"IR2924"	-0.0169680274903685	4
"IR2346"	-0.0049666727920125	4
"IR1503"	-0.00256712676674023	4
"IR259"	-0.0115778829427794	4
"IR241"	-0.0121735503808452	4
"IR1935"	-0.0321835780923357	4
"hemY"	-0.0291357154380092	4
"IR2502"	-0.0350765683615425	4
"gadA"	-0.00225107062037345	4
"ESCRE3679"	-0.00530192477660279	4
"IR1118"	-0.0196052499213477	4
"IR443"	-0.0261591953438417	4
"potC"	-0.0158719514265243	4
"gcvR"	-0.0262541942427232	4
"IR2758"	-0.00319237167309586	4
"ECB_00827"	-0.00799362772258409	4
"IR1651"	-0.0144794827369914	4
"IR2400"	-0.0160218556921643	4
"ahpC"	-0.0589101949762746	4
"vioA"	-0.0871825937652384	4
"ycjW"	-0.0089566048989019	4
"IR478"	-0.013698514540497	4
