"name"	"fitted1"	"rep"
"livF"	-0.0226504085459673	2
"sdaA"	-0.0162182919210163	2
"recF"	-0.00393446634741513	2
"ydgD"	-0.00965425262386207	2
"ydhB"	-0.00105637315860085	2
"ahpF"	-0.0302719248583279	2
"ESCRE0291"	-0.0583260031141396	2
"IR1278"	-0.01279954260693	2
"IR136"	-0.0146516593446114	2
"IR606"	-0.0343207377677696	2
"yfgJ"	-0.000924154999471877	2
"IR2543"	-0.045795556853117	2
"O"	-0.00472915636010897	2
"ydbK"	-0.00375518160818602	2
"ECB_02512"	-0.00394009683679354	2
"gph"	-0.0173160775560411	2
"yhhI#4"	-0.0218948370734601	2
"ybeQ#2"	-0.00769692295206312	2
"IR2537"	-0.0098221849869662	2
"gpsA"	-0.0269754048606459	2
"frvX"	-0.00801510172381904	2
"sgbH"	-0.00465230585932615	2
"malS"	-0.00108390751912661	2
"mhpA"	-0.0148610184181142	2
"nrdG"	-0.00498350605407327	2
"O"	-0.000303495563565454	2
"IR1073"	-0.00980390371957981	2
"ypeA"	-0.0190365111820231	2
"IR187"	-0.013230572762249	2
"IR2314"	-0.0373420625300446	2
"ygeV"	-0.0103632084571826	2
"IR1396"	-0.0112549068181485	2
"ESCRE3696"	-0.000219372517273786	2
"ycfD"	-0.00582523818263309	2
"IR2163"	-0.00206980858524311	2
"hdeA"	-0.0249292197323581	2
"ykgE"	-0.00324221712737421	2
"srlE"	-0.00569324748654423	2
"ybjI"	-0.0249012438780998	2
"ECB_03525"	-0.0102225191221894	2
"IR2152"	-0.067714281258921	2
"ycjX"	-0.0199747207659323	2
"hisP"	-0.0111737880495464	2
"yncJ"	-0.00454890272875243	2
"yaaI"	-0.0165282841496039	2
"yfiM"	-0.0999824517832196	2
"IR2787"	-0.00138209144939368	2
"phnI"	-0.00682485966542556	2
"hyaB"	-0.0109850450725994	2
"IR2143"	-0.00312074828632363	2
"ycjU"	-0.000131428395875949	2
"IR1564"	-0.0234919804775099	2
"cpdA"	-0.00519375000919861	2
"nudC"	-6.1545203795896e-05	2
"IR2572"	-0.00581794619285343	2
"IR3452"	-0.0159662774134058	2
"IR1434"	-0.0112265921954816	2
"yajG"	-0.05409658619452	2
"yhhI#1"	-0.0266312155880164	2
"IR2276"	-0.00126258909661799	2
"hydN"	-0.012439157340445	2
"IR1540"	-0.0368445328143827	2
"IR1914"	-0.0162757101845057	2
"ilvN"	-0.00392188346269834	2
"csdA"	-0.0129042876901862	2
"ESCRE4240"	-0.00676106381656768	2
"IR3037"	-0.0358651721495353	2
"cysP"	-0.113444044819354	2
"IR2298"	-0.049420259671815	2
"ybiU"	-0.00287158523653741	2
"cpxP"	-0.0172163776402295	2
"aldA"	-0.0106378073478025	2
"yphD"	-0.00193012307668141	2
"yaeR"	-0.00919474933076662	2
"brnQ"	-0.000900382203095663	2
"ycgE"	-0.00304828732294076	2
"frmR"	-0.00678162263995232	2
"fimC"	-0.0147420115776231	2
"yggJ"	-0.00525758817169022	2
"truB"	-0.0240053713423584	2
"IR1165"	-0.0456953170308552	2
"yobD"	-0.0122302174888343	2
"IR278"	-0.0124711078516712	2
"tdk"	-0.00548403485775842	2
"allB"	-0.0150261210759798	2
"IR3582"	-0.0397076156277535	2
"yjiN"	-0.00425290177932962	2
"yceA"	-0.0108880535491193	2
"dut"	-0.0130237657375959	2
"yihI"	-0.00580963499392575	2
"IR1676"	-0.0233489871037641	2
"yddB"	-0.00804602806901233	2
"yfeS"	-0.000599674582145291	2
"IR3027"	-0.00268514096403581	2
"yeaO"	-0.00314299290630188	2
"yfaW"	-0.0168880944109659	2
"gntK"	-0.0115457553355841	2
"emrE"	-0.00276054713565722	2
"IR1738"	-0.00170025219989272	2
"mak"	-0.000421201244994791	2
"ybhR"	-0.0240359165098107	2
"gcvR"	-0.0262541942427232	2
"IR81"	-0.00663259710506662	2
