"name"	"fitted1"	"rep"
"tusE"	-0.0606917655854541	3
"IR2383"	-0.0210806729944681	3
"sufB"	-0.0133692386755147	3
"IR300"	-0.0141254342714651	3
"gspK"	-0.000368339101834541	3
"insA#11"	-0.023675992577844	3
"IR378"	-0.0373052105371518	3
"IR630"	-0.0170510616149076	3
"mtlA"	-0.00534883474507547	3
"ybjE"	-0.00895933986857872	3
"tdcA"	-0.017459174306942	3
"glcD"	-0.0150497618220567	3
"IR1076"	-0.00940765235991304	3
"fsr"	-0.000144445474903739	3
"yeiI"	-0.00425746923741111	3
"fxsA"	-0.0977530554729832	3
"setC"	-0.0033260771915047	3
"IR2207"	-0.0116602502596932	3
"ligA"	-0.0355844587258434	3
"IR3373"	-0.0122337114892796	3
"ECB_00821"	-0.0433954537605301	3
"fadE"	-0.0170340513992964	3
"ECB_01458"	-0.0174178046606092	3
"IR1570"	-0.0642744351581878	3
"alr"	-0.0189420628000389	3
"fadH"	-0.000396897867517639	3
"IR2176"	-0.00051724854836043	3
"IR1037"	-0.00251372442296309	3
"rihB"	-0.0264385330716365	3
"iclR"	-0.00604990562929484	3
"fadL"	-0.0122200758083613	3
"ruvC"	-0.0181044783075179	3
"cpdB"	-0.0106861148895564	3
"IR54"	-0.0131698001785506	3
"ymgC"	-0.0346455876327743	3
"IR1233"	-0.00944426384504268	3
"prmB"	-0.147997249355496	3
"yoeF"	-0.00974228506565026	3
"IR362"	-0.0113576571402778	3
"cdaR"	-0.00403101275348481	3
"ompW"	-0.0117852800280184	3
"ynfM"	-0.0121116382496188	3
"ggt"	-0.00170068029012973	3
"hycE"	-0.0137141093735478	3
"ESCRE1981"	-0.019100805024352	3
"IR2405"	-0.00783255429066176	3
"ynfB"	-0.0496198897316474	3
"IR438"	-0.000909492615620499	3
"IR1849"	-0.00626622580452184	3
"artI"	-0.0159860743211285	3
"IR2085"	-0.00306878970080611	3
"ESCRE4436"	-0.0283508311501076	3
"ushA"	-0.00100909234334768	3
"yieI"	-0.0246402774354384	3
"ECB_00848"	-0.00708880448821354	3
"ESCRE4249"	-0.00659931998424892	3
"tonB"	-0.0542186201181785	3
"yhhI#6"	-0.00381335999693736	3
"yjgP"	-0.0473998236212555	3
"rsxD"	-0.0249169175984013	3
"brnQ"	-0.00254690151214358	3
"IR2082"	-0.0335362086695144	3
"ybgJ"	-0.0430291634609332	3
"IR423"	-0.0525762934065442	3
"mngR"	-0.0196389908633532	3
"IR641"	-0.00291346063953621	3
"yaiE"	-0.00110146301068468	3
"yfbR"	-0.0117464161802947	3
"ECB_01336"	-0.0225626547902115	3
"parC"	-0.0179265527515639	3
"flk"	-0.0139965326650753	3
"IR1665"	-0.0368657153084192	3
"manX"	-0.0025557890544874	3
"yiaC"	-0.0139807483214588	3
"imp"	-0.0282911620833337	3
"cyoC"	-0.0356904556454314	3
"IR2382"	-0.0247844529911728	3
"IR3646"	-0.0234447924109582	3
"xylF"	-0.00966391999859391	3
"yfbJ"	-0.025459674635276	3
"IR1011"	-0.00750526543438314	3
"nrdI"	-0.0107029729019799	3
"pyrE"	-0.00985858835194445	3
"ECB_01389"	-0.042028056694587	3
"zur"	-0.043872340694	3
"IR2572"	-0.00578014239585735	3
"IR2878"	-0.00773622716083226	3
"ybgS"	-0.0224843315461642	3
"IR1246"	-0.000153544699881618	3
"IR1106"	-0.0321494717997828	3
"ESCRE4566"	-0.0138999211752206	3
"yggX"	-0.00110744499972012	3
"dinB"	-0.00179969199772819	3
"pldB"	-0.00721913898173382	3
"yncJ"	-0.00715149987774291	3
"IR3562"	-0.0537770510121526	3
"IR3560"	-0.00905814182606009	3
"copA"	-0.0153533605613392	3
"ECB_00736"	-0.0135898800636968	3
"IR2708"	-0.00797376105822658	3
"IR3354"	-0.0231155877822624	3
"yagX"	-0.00161588310985036	3
"sodA"	-0.0274165991697315	3
"ECB_00021"	-0.0189642859995642	3
"ldcC"	-0.00861628328086075	3
"ylaB"	-0.00428332805389316	3
"IR1029"	-0.00812807435258432	3
"fruR"	-0.0359282929349386	3
"narX"	-0.000260522491571847	3
"yidG"	-0.0169754703184835	3
"IR1837"	-0.0132482708375447	3
"potB"	-0.0402645328780963	3
"ECB_03720"	-0.00494680955606221	3
"IR757"	-0.00724265309879421	3
"rmlB"	-0.0100953672160205	3
"tatE"	-0.00781248774325411	3
"hrpA"	-0.00321001993226558	3
"ECB_01513"	-0.0259681350806755	3
"IR2005"	-0.0211661941676007	3
"ECB_03710"	-0.0107199281518086	3
"intR"	-0.00266250160984009	3
"yraN"	-0.00281185388236555	3
"IR1334"	-0.0389935518745278	3
"chaC"	-0.0245688135511544	3
"waaL"	-0.0146538926242733	3
